date,temp_c,depth,
8/4/1986,10.48,24,
8/4/1986,10.04,25,
8/4/1986,9.65,26,
8/4/1986,9.47,27,
8/4/1986,9.08,28,
8/4/1986,8.88,29,
8/4/1986,8.56,30,
8/4/1986,7.61,35,
8/4/1986,7.03,40,
8/4/1986,6.62,45,
8/4/1986,6.41,50,
8/4/1986,6.3,55,
8/4/1986,6.24,60,
8/4/1986,6.23,65,
8/4/1986,6.23,70,
8/4/1986,6.22,75,
8/4/1986,6.24,80,
8/4/1986,6.21,81,
8/4/1986,6.19,82,
8/4/1986,6.2,83,
8/4/1986,6.19,84,
8/4/1986,6.19,85,
8/4/1986,6.2,86,
8/4/1986,6.21,87,
8/4/1986,6.22,88,
8/4/1986,6.22,89,
8/4/1986,6.22,90,
8/4/1986,6.22,91,
8/4/1986,6.22,92,
8/4/1986,6.23,93,
8/4/1986,6.24,94,
8/4/1986,6.24,95,
8/4/1986,6.24,96,
8/4/1986,6.24,97,
8/4/1986,6.24,98,
8/4/1986,6.24,99,
8/4/1986,6.24,100,
8/4/1986,6.24,101,
8/4/1986,6.24,102,
8/4/1986,6.23,103,
8/4/1986,6.23,104,
8/4/1986,6.23,105,
8/4/1986,6.24,106,
8/4/1986,6.23,107,
8/4/1986,22.97,0,
8/4/1986,21.88,2,
8/4/1986,21.74,4,
8/4/1986,21.64,6,
8/4/1986,21.57,8,
8/4/1986,21.42,10,
8/4/1986,20.52,12,
8/4/1986,19.43,13,
8/4/1986,18.41,14,
8/4/1986,16.22,15,
8/4/1986,15.09,16,
8/4/1986,13.75,17,
8/4/1986,13.37,18,
8/4/1986,12.87,19,
8/4/1986,12.83,20,
8/4/1986,9.81,25,
8/4/1986,8.38,30,
8/4/1986,7.29,35,
8/4/1986,6.87,40,
8/4/1986,6.6,45,
8/4/1986,6.43,50,
8/4/1986,6.34,55,
8/4/1986,6.28,60,
8/4/1986,6.25,65,
8/4/1986,6.24,70,
8/4/1986,6.24,75,
8/4/1986,6.24,78,
9/19/1986,17.91,0,
9/19/1986,17.92,2,
9/19/1986,17.95,4,
9/19/1986,17.95,6,
9/19/1986,17.98,8,
9/19/1986,17.95,10,
9/19/1986,17.95,12,
9/19/1986,17.95,14,
9/19/1986,17.95,16,
9/19/1986,17.95,18,
9/19/1986,17.92,19,
9/19/1986,16.4,20,
9/19/1986,12.71,21,
9/19/1986,11.75,22,
9/19/1986,11.33,23,
9/19/1986,10.9,24,
9/19/1986,10.4,25,
9/19/1986,10.22,26,
9/19/1986,9.51,28,
9/19/1986,8.87,30,
9/19/1986,8.27,32,
9/19/1986,7.83,34,
9/19/1986,7.4,36,
9/19/1986,7.07,38,
9/19/1986,6.84,40,
9/19/1986,6.54,45,
9/19/1986,6.33,50,
9/19/1986,6.22,55,
9/19/1986,6.18,60,
9/19/1986,6.18,65,
9/19/1986,6.18,70,
9/19/1986,6.19,75,
9/19/1986,6.21,80,
9/19/1986,6.21,85,
9/19/1986,6.21,90,
9/19/1986,6.23,95,
9/19/1986,6.23,100,
9/19/1986,6.24,105,
10/15/1986,15.02,0,
10/15/1986,14.55,2,
10/15/1986,14.56,4,
10/15/1986,14.53,6,
10/15/1986,14.54,8,
10/15/1986,14.56,10,
10/15/1986,14.52,12,
10/15/1986,14.53,14,
10/15/1986,14.46,16,
10/15/1986,14.38,18,
10/15/1986,14.32,20,
10/15/1986,14.19,22,
10/15/1986,14.09,24,
10/15/1986,13.58,26,
10/15/1986,13.16,28,
10/15/1986,11.76,30,
10/15/1986,9.34,32,
10/15/1986,8.64,34,
10/15/1986,8.13,36,
10/15/1986,7.92,38,
10/15/1986,7.6,40,
10/15/1986,7.5,42,
10/15/1986,7.32,44,
10/15/1986,7.1,46,
10/15/1986,7.07,47,
10/15/1986,14.76,0,
10/15/1986,14.62,2,
10/15/1986,14.56,4,
10/15/1986,14.53,6,
10/15/1986,14.5,8,
10/15/1986,14.48,10,
10/15/1986,14.46,12,
10/15/1986,14.41,14,
10/15/1986,13.94,16,
10/15/1986,12.64,18,
10/15/1986,11.59,20,
10/15/1986,10.63,22,
10/15/1986,9.4,24,
10/15/1986,8.87,26,
10/15/1986,8.37,28,
10/15/1986,7.98,30,
10/15/1986,7.35,35,
10/15/1986,6.89,40,
10/15/1986,6.56,45,
10/15/1986,6.35,50,
10/15/1986,6.27,55,
10/15/1986,6.19,60,
10/15/1986,6.18,65,
10/15/1986,6.16,70,
10/15/1986,6.15,75,
10/15/1986,6.16,80,
10/15/1986,6.17,85,
10/15/1986,6.22,95,
10/15/1986,6.22,100,
10/15/1986,6.21,104,
12/18/1986,8.68,0,
12/18/1986,8.53,2,
12/18/1986,8.49,4,
12/18/1986,8.49,6,
12/18/1986,8.48,8,
12/18/1986,8.49,10,
12/18/1986,8.48,15,
12/18/1986,8.5,20,
12/18/1986,8.49,25,
12/18/1986,8.49,30,
12/18/1986,8.45,35,
12/18/1986,8.02,40,
12/18/1986,7.52,42,
12/18/1986,7.2,44,
12/18/1986,7,46,
12/18/1986,6.92,48,
12/18/1986,6.82,50,
12/18/1986,8.87,0,
12/18/1986,8.88,2,
12/18/1986,8.86,4,
12/18/1986,8.35,6,
12/18/1986,8.85,8,
12/18/1986,8.83,10,
12/18/1986,8.84,12,
12/18/1986,8.83,14,
12/18/1986,8.82,16,
12/18/1986,8.83,18,
12/18/1986,8.83,20,
12/18/1986,8.82,25,
12/18/1986,8.82,30,
12/18/1986,8.45,35,
12/18/1986,7.77,36,
12/18/1986,7.57,37,
12/18/1986,7.42,38,
12/18/1986,7.27,39,
12/18/1986,7.14,40,
12/18/1986,6.95,42,
12/18/1986,6.76,45,
12/18/1986,6.51,50,
12/18/1986,6.39,55,
12/18/1986,6.27,60,
12/18/1986,6.19,65,
12/18/1986,6.18,70,
12/18/1986,6.18,75,
12/18/1986,6.19,80,
12/18/1986,6.19,85,
12/18/1986,6.24,90,
12/18/1986,6.29,95,
12/18/1986,6.24,100,
12/18/1986,6.25,103,
1/22/1987,6.48,0,
1/22/1987,6.42,2,
1/22/1987,6.35,4,
1/22/1987,6.34,6,
1/22/1987,6.29,8,
1/22/1987,6.25,10,
1/22/1987,6.22,12,
1/22/1987,6.19,14,
1/22/1987,6.18,16,
1/22/1987,6.16,18,
1/22/1987,6.16,20,
1/22/1987,6.14,22,
1/22/1987,6.13,24,
1/22/1987,6.13,26,
1/22/1987,6.13,28,
1/22/1987,6.12,30,
1/22/1987,6.1,32,
1/22/1987,6.1,34,
1/22/1987,6.09,36,
1/22/1987,6.09,38,
1/22/1987,6.08,40,
1/22/1987,6.07,42,
1/22/1987,6.06,44,
1/22/1987,6.06,46,
1/22/1987,6.04,48,
1/22/1987,6.04,50,
1/22/1987,6.04,52,
1/22/1987,6.04,54,
1/22/1987,6.03,56,
1/22/1987,6.03,58,
1/22/1987,6.05,60,
1/22/1987,6.26,62,
1/22/1987,6.37,64,
1/22/1987,6.32,66,
1/22/1987,6.29,68,
1/22/1987,6.24,70,
1/22/1987,6.21,72,
1/22/1987,6.21,74,
1/22/1987,6.21,76,
1/22/1987,6.19,78,
1/22/1987,6.19,80,
1/22/1987,6.19,82,
1/22/1987,6.18,84,
1/22/1987,6.18,86,
1/22/1987,6.18,88,
1/22/1987,6.18,90,
1/22/1987,6.18,92,
1/22/1987,6.18,94,
1/22/1987,6.19,96,
1/22/1987,6.18,98,
1/22/1987,6.19,100,
1/22/1987,6.19,101,
2/3/1987,5.81,0,
2/3/1987,5.76,5,
2/3/1987,5.68,10,
2/3/1987,5.66,15,
2/3/1987,5.68,20,
2/3/1987,5.68,25,
2/3/1987,5.69,30,
2/3/1987,5.68,35,
2/3/1987,5.66,40,
2/3/1987,5.81,45,
2/3/1987,5.96,49,
2/3/1987,5.96,0,
2/3/1987,5.84,5,
2/3/1987,5.81,10,
2/3/1987,5.8,15,
2/3/1987,5.8,20,
2/3/1987,5.8,25,
2/3/1987,5.8,30,
2/3/1987,5.85,35,
2/3/1987,5.87,40,
2/3/1987,5.97,45,
2/3/1987,6.05,50,
2/3/1987,6.15,55,
2/3/1987,6.11,60,
2/3/1987,6.14,65,
2/3/1987,6.14,70,
2/3/1987,6.14,75,
2/3/1987,6.38,0,
2/3/1987,6.2,5,
2/3/1987,6.15,10,
2/3/1987,6.12,15,
2/3/1987,6.08,20,
2/3/1987,6.06,25,
2/3/1987,6.05,30,
2/3/1987,6.03,35,
2/3/1987,6.03,40,
2/3/1987,6,45,
2/3/1987,6,50,
2/3/1987,6.02,55,
2/3/1987,6.13,60,
2/3/1987,6.26,65,
2/3/1987,6.22,70,
2/3/1987,6.19,75,
2/3/1987,6.19,80,
2/3/1987,6.19,85,
2/3/1987,6.19,90,
2/3/1987,6.19,95,
2/3/1987,6.19,100,
2/3/1987,6.19,102,
3/27/1987,6.98,0,
3/27/1987,6.86,1,
3/27/1987,6.68,2,
3/27/1987,6.6,3,
3/27/1987,6.56,4,
3/27/1987,6.56,5,
3/27/1987,6.53,6,
3/27/1987,6.51,7,
3/27/1987,6.48,8,
3/27/1987,6.47,9,
3/27/1987,6.47,10,
3/27/1987,6.44,12,
3/27/1987,6.42,14,
3/27/1987,6.41,16,
3/27/1987,6.41,18,
3/27/1987,6.41,20,
3/27/1987,6.4,22,
3/27/1987,6.39,24,
3/27/1987,6.39,26,
3/27/1987,6.38,28,
3/27/1987,6.38,30,
3/27/1987,6.37,32,
3/27/1987,6.36,34,
3/27/1987,6.35,36,
3/27/1987,6.28,38,
3/27/1987,6.18,40,
3/27/1987,5.96,42,
3/27/1987,5.89,44,
3/27/1987,5.87,46,
3/27/1987,5.87,48,
3/27/1987,5.87,50,
3/27/1987,5.87,52,
3/27/1987,5.93,54,
3/27/1987,5.91,56,
3/27/1987,5.95,58,
3/27/1987,6.01,60,
3/27/1987,6.04,62,
3/27/1987,6.05,64,
3/27/1987,6.08,66,
3/27/1987,6.09,68,
3/27/1987,6.13,70,
3/27/1987,6.15,72,
3/27/1987,6.15,74,
3/27/1987,6.16,76,
3/27/1987,6.17,78,
3/27/1987,6.17,80,
3/27/1987,6.17,82,
3/27/1987,6.17,84,
3/27/1987,6.18,86,
3/27/1987,6.17,88,
3/27/1987,6.17,90,
3/27/1987,6.17,92,
3/27/1987,6.18,94,
3/27/1987,6.18,96,
3/27/1987,6.18,98,
3/27/1987,6.18,100,
3/27/1987,6.18,102,
3/27/1987,6.18,104,
3/27/1987,6.18,105,
4/13/1987,10.93,0,
4/13/1987,10.36,1,
4/13/1987,9.31,2,
4/13/1987,9.14,3,
4/13/1987,9,4,
4/13/1987,8.92,5,
4/13/1987,8.83,6,
4/13/1987,8.69,7,
4/13/1987,8.25,8,
4/13/1987,8.01,9,
4/13/1987,7.95,10,
4/13/1987,7.93,11,
4/13/1987,7.87,12,
4/13/1987,7.74,13,
4/13/1987,7.73,14,
4/13/1987,7.39,15,
4/13/1987,7.19,16,
4/13/1987,7.21,17,
4/13/1987,7.09,18,
4/13/1987,7.02,19,
4/13/1987,6.87,20,
4/13/1987,6.49,25,
4/13/1987,6.38,30,
4/13/1987,6.28,35,
4/13/1987,6.13,40,
4/13/1987,6,45,
4/13/1987,5.94,50,
4/13/1987,5.91,55,
4/13/1987,5.97,60,
4/13/1987,6.02,65,
4/13/1987,6.12,70,
4/13/1987,6.17,75,
4/13/1987,6.19,80,
4/13/1987,6.19,85,
4/13/1987,6.19,95,
4/13/1987,6.19,100,
4/13/1987,6.19,101,
4/13/1987,6.18,102,
4/13/1987,6.18,103,
4/13/1987,6.18,104,
5/8/1987,18,0,
5/8/1987,15.6,2,
5/8/1987,13.53,4,
5/8/1987,13.08,6,
5/8/1987,12.65,8,
5/8/1987,11.98,10,
5/8/1987,11.01,12,
5/8/1987,10.03,14,
5/8/1987,9.25,16,
5/8/1987,8.89,18,
5/8/1987,8.57,20,
5/8/1987,8.47,22,
5/8/1987,8.22,24,
5/8/1987,8.09,26,
5/8/1987,8.01,28,
5/8/1987,7.83,30,
5/8/1987,7.47,32,
5/8/1987,7.28,34,
5/8/1987,7.08,36,
5/8/1987,7,38,
5/8/1987,6.82,40,
5/8/1987,6.68,42,
5/8/1987,6.53,44,
5/8/1987,6.51,46,
5/8/1987,6.35,48,
5/8/1987,6.29,50,
5/8/1987,6.25,52,
5/8/1987,6.18,54,
5/8/1987,6.14,56,
5/8/1987,6.09,58,
5/8/1987,6.06,60,
5/8/1987,6.04,62,
5/8/1987,6.02,64,
5/8/1987,6.07,66,
5/8/1987,6.1,68,
5/8/1987,6.13,70,
5/8/1987,6.13,72,
5/8/1987,6.15,74,
5/8/1987,6.15,76,
5/8/1987,6.17,78,
5/8/1987,6.18,80,
5/8/1987,6.18,82,
5/8/1987,6.18,84,
5/8/1987,6.19,86,
5/8/1987,6.19,88,
5/8/1987,6.19,90,
5/8/1987,6.19,92,
5/8/1987,6.18,94,
5/8/1987,6.18,96,
5/8/1987,6.18,98,
5/8/1987,6.18,100,
5/8/1987,6.18,102,
5/8/1987,6.18,104,
5/8/1987,6.18,105,
6/2/1987,16.91,0,
6/2/1987,15.87,2,
6/2/1987,15.41,4,
6/2/1987,14.91,6,
6/2/1987,14.7,8,
6/2/1987,14.35,10,
6/2/1987,13.1,15,
6/2/1987,12.28,16,
6/2/1987,11.78,17,
6/2/1987,11.41,18,
6/2/1987,10.23,19,
6/2/1987,10.03,20,
6/2/1987,9.75,22,
6/2/1987,8.8,24,
6/2/1987,8.52,26,
6/2/1987,8.32,28,
6/2/1987,7.88,30,
6/2/1987,7.38,35,
6/2/1987,6.77,40,
6/2/1987,6.51,45,
6/2/1987,16.27,0,
6/2/1987,15.64,2,
6/2/1987,15.4,4,
6/2/1987,15.18,6,
6/2/1987,14.79,8,
6/2/1987,14.63,10,
6/2/1987,14.19,12,
6/2/1987,13.78,14,
6/2/1987,12.42,16,
6/2/1987,,18,
6/2/1987,11.57,20,
6/2/1987,11.33,21,
6/2/1987,9.91,22,
6/2/1987,9.34,23,
6/2/1987,8.42,24,
6/2/1987,7.85,25,
6/2/1987,7.8,26,
6/2/1987,7.56,27,
6/2/1987,7.5,28,
6/2/1987,7.48,29,
6/2/1987,7.46,30,
6/2/1987,6.85,35,
6/2/1987,6.75,40,
6/2/1987,6.36,45,
6/2/1987,6.26,50,
6/2/1987,6.22,55,
6/2/1987,6.18,60,
6/2/1987,6.19,65,
6/2/1987,6.2,70,
6/2/1987,6.22,75,
6/2/1987,16.44,0,
6/2/1987,15.84,2,
6/2/1987,14.85,4,
6/2/1987,14.39,6,
6/2/1987,14.28,8,
6/2/1987,14.06,10,
6/2/1987,13.69,12,
6/2/1987,12.91,14,
6/2/1987,12.61,16,
6/2/1987,12.32,18,
6/2/1987,11.08,20,
6/2/1987,9.72,22,
6/2/1987,8.83,24,
6/2/1987,8.49,26,
6/2/1987,8.1,28,
6/2/1987,7.98,30,
6/2/1987,7.74,32,
6/2/1987,7.63,34,
6/2/1987,7.17,36,
6/2/1987,6.97,38,
6/2/1987,6.7,40,
6/2/1987,6.41,45,
6/2/1987,6.23,50,
6/2/1987,6.18,55,
6/2/1987,6.08,60,
6/2/1987,6.07,65,
6/2/1987,6.1,70,
6/2/1987,6.1,75,
6/2/1987,6.13,80,
6/2/1987,6.16,85,
6/2/1987,6.16,90,
6/2/1987,6.18,92,
6/2/1987,6.16,94,
6/2/1987,6.18,96,
6/2/1987,6.19,98,
6/2/1987,6.18,100,
6/2/1987,6.18,102,
6/2/1987,6.18,103,
6/10/1987,,0,
6/10/1987,17.92,2,
6/10/1987,17.73,4,
6/10/1987,17.53,6,
6/10/1987,16.82,8,
6/10/1987,16.36,9,
6/10/1987,15.32,10,
6/10/1987,14.17,11,
6/10/1987,13.82,12,
6/10/1987,13.41,14,
6/10/1987,12.71,16,
6/10/1987,11.75,18,
6/10/1987,10.99,20,
6/10/1987,10.38,22,
6/10/1987,9.7,24,
6/10/1987,8.6,26,
6/10/1987,7.66,28,
6/10/1987,7.4,30,
6/10/1987,7.02,32,
6/10/1987,6.85,34,
6/10/1987,6.75,36,
6/10/1987,6.69,38,
6/10/1987,6.62,40,
6/10/1987,6.48,45,
6/10/1987,6.33,50,
6/10/1987,6.26,55,
6/10/1987,6.21,60,
6/10/1987,6.24,65,
6/10/1987,6.21,70,
6/10/1987,6.19,75,
6/10/1987,6.25,80,
6/10/1987,6.27,85,
6/10/1987,6.24,90,
6/10/1987,6.24,95,
6/10/1987,6.24,100,
7/13/1987,24.85,0,
7/13/1987,22.55,2,
7/13/1987,21.75,4,
7/13/1987,20.59,6,
7/13/1987,19.37,8,
7/13/1987,18.36,10,
7/13/1987,17.4,12,
7/13/1987,16.58,14,
7/13/1987,15.03,16,
7/13/1987,12.72,18,
7/13/1987,11.85,20,
7/13/1987,11.03,22,
7/13/1987,10.4,24,
7/13/1987,9.81,26,
7/13/1987,9.23,28,
7/13/1987,8.49,30,
7/13/1987,8.04,32,
7/13/1987,7.67,34,
7/13/1987,7.5,36,
7/13/1987,7.35,38,
7/13/1987,7.18,40,
7/13/1987,6.99,42,
7/13/1987,6.81,44,
7/13/1987,6.76,46,
7/13/1987,6.65,48,
7/13/1987,6.58,50,
7/13/1987,6.51,52,
7/13/1987,6.48,54,
7/13/1987,6.45,56,
7/13/1987,6.41,58,
7/13/1987,6.39,60,
7/13/1987,6.36,62,
7/13/1987,6.32,64,
7/13/1987,6.25,66,
7/13/1987,6.27,68,
7/13/1987,6.26,70,
7/13/1987,6.26,72,
7/13/1987,6.25,74,
7/13/1987,6.25,76,
7/13/1987,6.27,78,
7/13/1987,6.27,80,
7/13/1987,6.28,85,
7/13/1987,6.3,90,
7/13/1987,6.28,95,
7/13/1987,6.24,100,
7/13/1987,6.28,105,
8/10/1987,22.74,0,
8/10/1987,21.78,5,
8/10/1987,21.59,10,
8/10/1987,17.48,15,
8/10/1987,12.26,20,
8/10/1987,9.72,25,
8/10/1987,7.98,30,
8/10/1987,7.38,35,
8/10/1987,7.03,40,
8/10/1987,6.7,45,
8/10/1987,6.56,50,
8/10/1987,6.45,55,
8/10/1987,6.38,60,
8/10/1987,6.36,65,
8/10/1987,6.3,70,
8/10/1987,6.31,75,
8/10/1987,6.31,80,
8/10/1987,6.31,85,
8/10/1987,6.31,90,
8/10/1987,6.31,95,
8/10/1987,6.29,100,
8/10/1987,6.28,105,
9/9/1987,20.95,0,
9/9/1987,20.92,2,
9/9/1987,20.72,4,
9/9/1987,20.67,6,
9/9/1987,20.64,8,
9/9/1987,20.59,10,
9/9/1987,20.54,12,
9/9/1987,20.53,14,
9/9/1987,20.49,16,
9/9/1987,12.66,18,
9/9/1987,10.95,20,
9/9/1987,9.89,22,
9/9/1987,9.06,24,
9/9/1987,8.43,26,
9/9/1987,7.96,28,
9/9/1987,7.56,30,
9/9/1987,7.28,32,
9/9/1987,7.07,34,
9/9/1987,6.91,36,
9/9/1987,6.72,38,
9/9/1987,6.65,40,
9/9/1987,6.59,42,
9/9/1987,6.5,44,
9/9/1987,6.4,46,
9/9/1987,6.37,48,
9/9/1987,6.35,50,
9/9/1987,20.72,0,
9/9/1987,20.74,2,
9/9/1987,20.72,4,
9/9/1987,20.65,6,
9/9/1987,20.63,8,
9/9/1987,20.61,10,
9/9/1987,20.59,12,
9/9/1987,20.54,14,
9/9/1987,18.54,16,
9/9/1987,16.79,17,
9/9/1987,14.6,18,
9/9/1987,14.02,19,
9/9/1987,12.95,20,
9/9/1987,11.8,21,
9/9/1987,10.82,22,
9/9/1987,9.94,23,
9/9/1987,9.65,24,
9/9/1987,8.77,26,
9/9/1987,8.2,28,
9/9/1987,7.71,30,
9/9/1987,7.38,32,
9/9/1987,7.13,34,
9/9/1987,6.97,36,
9/9/1987,6.73,38,
9/9/1987,6.61,40,
9/9/1987,6.51,42,
9/9/1987,6.41,44,
9/9/1987,6.33,46,
9/9/1987,6.25,48,
9/9/1987,6.22,50,
9/9/1987,6.18,52,
9/9/1987,6.16,54,
9/9/1987,6.15,56,
9/9/1987,6.15,58,
9/9/1987,6.14,60,
9/9/1987,6.13,62,
9/9/1987,6.13,64,
9/9/1987,6.12,66,
9/9/1987,6.11,68,
9/9/1987,6.1,70,
9/9/1987,6.12,72,
9/9/1987,6.11,74,
9/9/1987,6.1,76,
9/9/1987,21.04,0,
9/9/1987,21.03,2,
9/9/1987,21.01,4,
9/9/1987,21,6,
9/9/1987,21,8,
9/9/1987,20.99,10,
9/9/1987,20.97,12,
9/9/1987,20.94,14,
9/9/1987,20.84,16,
9/9/1987,20.5,18,
9/9/1987,20.03,19,
9/9/1987,15.55,20,
9/9/1987,14.27,21,
9/9/1987,12.03,22,
9/9/1987,11.24,23,
9/9/1987,10.45,24,
9/9/1987,10.01,25,
9/9/1987,9.74,26,
9/9/1987,9.44,27,
9/9/1987,9.03,28,
9/9/1987,8.67,29,
9/9/1987,8.51,30,
9/9/1987,8.04,32,
9/9/1987,7.6,34,
9/9/1987,7.25,36,
9/9/1987,7,38,
9/9/1987,6.85,40,
9/9/1987,6.7,42,
9/9/1987,6.6,44,
9/9/1987,6.49,46,
9/9/1987,6.4,48,
9/9/1987,6.28,50,
9/9/1987,6.22,52,
9/9/1987,6.18,54,
9/9/1987,6.16,56,
9/9/1987,6.13,58,
9/9/1987,6.1,60,
9/9/1987,6.09,62,
9/9/1987,6.07,64,
9/9/1987,6.06,68,
9/9/1987,6.06,68,
9/9/1987,6.04,70,
9/9/1987,6.05,72,
9/9/1987,6.06,74,
9/9/1987,6.06,76,
9/9/1987,6.08,78,
9/9/1987,6.09,80,
9/9/1987,6.1,82,
9/9/1987,6.11,84,
9/9/1987,6.13,86,
9/9/1987,6.13,88,
9/9/1987,6.14,90,
9/9/1987,6.14,92,
9/9/1987,6.14,94,
9/9/1987,6.14,96,
9/9/1987,6.15,98,
9/9/1987,6.14,100,
9/9/1987,6.14,102,
9/9/1987,6.14,104,
11/16/1987,12.96,0,
11/16/1987,12.97,2,
11/16/1987,12.92,4,
11/16/1987,12.99,6,
11/16/1987,12.98,8,
11/16/1987,12.98,10,
11/16/1987,12.97,12,
11/16/1987,12.98,14,
11/16/1987,12.94,16,
11/16/1987,12.48,18,
11/16/1987,12.24,20,
11/16/1987,9.5,21,
11/16/1987,8.49,22,
11/16/1987,7.99,23,
11/16/1987,7.23,24,
11/16/1987,7.04,26,
11/16/1987,6.9,28,
11/16/1987,6.72,30,
11/16/1987,6.52,35,
11/16/1987,6.34,40,
11/16/1987,6.26,45,
11/16/1987,6.25,49,
11/16/1987,13.38,0,
11/16/1987,13.4,2,
11/16/1987,13.41,4,
11/16/1987,13.41,6,
11/16/1987,13.41,8,
11/16/1987,13.41,10,
11/16/1987,13.4,12,
11/16/1987,13.4,14,
11/16/1987,13.4,16,
11/16/1987,13.38,17,
11/16/1987,13.38,18,
11/16/1987,13.39,19,
11/16/1987,13.37,20,
11/16/1987,13.4,21,
11/16/1987,13.41,22,
11/16/1987,13.42,23,
11/16/1987,13.34,24,
11/16/1987,13.27,25,
11/16/1987,13.14,26,
11/16/1987,9.79,27,
11/16/1987,9.34,28,
11/16/1987,8.92,30,
11/16/1987,8.59,32,
11/16/1987,7.85,34,
11/16/1987,7,40,
11/16/1987,6.65,45,
11/16/1987,6.4,50,
11/16/1987,6.25,55,
11/16/1987,6.18,60,
11/16/1987,6.1,65,
11/16/1987,6.12,70,
11/16/1987,6.16,75,
11/16/1987,6.16,80,
1/13/1988,6.4,0,
1/13/1988,6.4,2,
1/13/1988,6.4,4,
1/13/1988,6.4,6,
1/13/1988,6.4,8,
1/13/1988,6.4,10,
1/13/1988,6.4,12,
1/13/1988,6.4,14,
1/13/1988,6.4,16,
1/13/1988,6.4,18,
1/13/1988,6.4,20,
1/13/1988,6.4,22,
1/13/1988,6.4,24,
1/13/1988,6.4,26,
1/13/1988,6.4,28,
1/13/1988,6.4,30,
1/13/1988,6.3,32,
1/13/1988,6.4,34,
1/13/1988,6.4,36,
1/13/1988,6.4,38,
1/13/1988,6.4,40,
1/13/1988,6.4,42,
1/13/1988,6.4,44,
1/13/1988,6.4,46,
1/13/1988,6.4,48,
1/13/1988,6.4,50,
1/13/1988,6.4,52,
1/13/1988,6.3,54,
1/13/1988,6.4,56,
1/13/1988,6.3,58,
1/13/1988,6.3,60,
1/13/1988,6.3,62,
1/13/1988,6.3,64,
1/13/1988,6.3,66,
1/13/1988,6.3,68,
1/13/1988,6.3,70,
1/13/1988,6.3,72,
1/13/1988,6.3,74,
1/13/1988,6.3,76,
1/13/1988,6.3,78,
1/13/1988,6.3,80,
1/13/1988,6.3,82,
1/13/1988,6.3,84,
1/13/1988,6.3,86,
1/13/1988,6.3,88,
1/13/1988,7.3,90,
1/13/1988,6.3,92,
1/13/1988,6.3,94,
1/13/1988,6.3,96,
1/13/1988,6.3,98,
1/13/1988,6.3,100,
1/13/1988,6.3,102,
1/13/1988,6.3,104,
1/13/1988,6.3,106,
2/10/1988,6.3,0,
2/10/1988,6.2,2,
2/10/1988,6.1,4,
2/10/1988,6.1,6,
2/10/1988,6,8,
2/10/1988,6,10,
2/10/1988,6,12,
2/10/1988,6,14,
2/10/1988,6,16,
2/10/1988,6,18,
2/10/1988,5.9,20,
2/10/1988,5.9,25,
2/10/1988,5.8,30,
2/10/1988,5.8,35,
2/10/1988,5.8,40,
2/10/1988,5.8,45,
2/10/1988,5.8,50,
2/10/1988,5.8,55,
2/10/1988,5.7,60,
2/10/1988,5.7,65,
2/10/1988,5.7,70,
2/10/1988,5.7,75,
2/10/1988,5.7,80,
2/10/1988,5.6,85,
2/10/1988,5.6,90,
2/10/1988,5.6,95,
2/10/1988,5.5,100,
2/10/1988,5.5,102,
2/10/1988,5.4,104,
2/10/1988,5.4,105,
3/14/1988,7.4,0,
3/14/1988,7.4,1,
3/14/1988,7.3,2,
3/14/1988,7.4,3,
3/14/1988,7.3,4,
3/14/1988,7.2,5,
3/14/1988,6.9,10,
3/14/1988,6.8,15,
3/14/1988,6.8,20,
3/14/1988,6.8,25,
3/14/1988,6.6,30,
3/14/1988,6.5,35,
3/14/1988,6.2,40,
3/14/1988,6.2,45,
3/14/1988,7.8,0,
3/14/1988,7,5,
3/14/1988,6.7,10,
3/14/1988,6.7,15,
3/14/1988,6.6,20,
3/14/1988,6.6,25,
3/14/1988,6.6,30,
3/14/1988,6.6,35,
3/14/1988,6.4,40,
3/14/1988,6.4,45,
3/14/1988,6.3,50,
3/14/1988,6.3,55,
3/14/1988,6.2,60,
3/14/1988,6,65,
3/14/1988,5.8,70,
3/14/1988,5.6,75,
3/14/1988,7.7,0,
3/14/1988,7.6,1,
3/14/1988,7,2,
3/14/1988,7,3,
3/14/1988,6.9,4,
3/14/1988,6.9,5,
3/14/1988,6.8,6,
3/14/1988,6.8,7,
3/14/1988,6.8,8,
3/14/1988,6.8,9,
3/14/1988,6.8,10,
3/14/1988,6.6,15,
3/14/1988,6.5,20,
3/14/1988,6.4,25,
3/14/1988,6.2,30,
3/14/1988,6.1,35,
3/14/1988,6,40,
3/14/1988,5.9,45,
3/14/1988,5.9,50,
3/14/1988,5.8,55,
3/14/1988,5.8,60,
3/14/1988,5.8,65,
3/14/1988,5.7,70,
3/14/1988,5.7,75,
3/14/1988,5.6,80,
3/14/1988,5.6,85,
3/14/1988,5.6,90,
3/14/1988,5.5,95,
3/14/1988,5.5,100,
3/14/1988,5.5,105,
4/18/1988,10.1,0,
4/18/1988,9.7,1,
4/18/1988,9.6,2,
4/18/1988,9.6,3,
4/18/1988,9.6,4,
4/18/1988,9.5,5,
4/18/1988,9.5,6,
4/18/1988,9.5,7,
4/18/1988,9.5,8,
4/18/1988,9.5,9,
4/18/1988,9.4,10,
4/18/1988,9.4,11,
4/18/1988,9.1,12,
4/18/1988,9,13,
4/18/1988,8.9,14,
4/18/1988,8.8,15,
